ID,Host,Host_Type,Event,Tactic,Technique
2019_T02_003,nationals-t2-vdi-kali01,Attacker,psql -h 10.0.2.100 -U postgres,Lateral Movement,Valid Accounts
2019_T02_004,nationals-t2-vdi-kali01,Attacker,root 29397 0 0.8 00:00:00 0.1 11584 118728 pts/1 S 00:05 psql -h_10.0.2.100_-U_postgres,Lateral Movement,Valid Accounts
2019_T02_005,nationals-t2-bank-core-01,Victim,"{""endtime"":""2019-11-23T01:28:56.504779Z"",""timestamp"":""2019-11-23T01:27:32.065423Z"",""bytes"":7468,""src_ip"":""10.0.254.201"",""src_mac"":""42:01:0A:00:02:01"",""src_port"":54420,""connection"":""10.0.2.100:5432"",""client_rtt"":7200,""client_rtt_packets"":6,""client_rtt_sum"":43204,""ack_packets_in"":7,""bytes_in"":3870,""data_packets_in"":8,""duplicate_packets_in"":0,""missing_packets_in"":0,""packets_in"":16,""app"":""ssl"",""server_rtt"":11,""server_rtt_packets"":1,""server_rtt_sum"":11,""dest_ip"":""10.0.2.100"",""dest_mac"":""42:01:0A:00:02:64"",""dest_port"":5432,""ack_packets_out"":2,""bytes_out"":3598,""data_packets_out"":9,""duplicate_packets_out"":0,""missing_packets_out"":0,""packets_out"":11,""tcp_status"":0,""time_taken"":84446556,""flow_id"":""1e416a59-12b3-4d69-806b-49b9db6d3f94"",""protocol_stack"":""ip:tcp:postgres:ssl:unknown"",""initial_rtt"":291}",Lateral Movement,Valid Accounts
2019_T02_006,nationals-t2-vdi-kali03,Attacker,root 21646 1 7.6 00:00:00 0.5 41672 86196 pts/0 S 00:08 nmap -sV_-sC_-oA_joseph_10.0.1.0/24,"Discovery, Collection","Network Service Scanning, Automated Collection"
2019_T02_007,nationals-t2-vdi-kali03,Attacker,nmap -sV -sC -oA joseph 10.0.1.0/24,"Discovery, Collection","Network Service Scanning, Automated Collection"
2019_T02_008,nationals-t2-vdi-kali06,Attacker,root 10356 1 0.0 00:00:00 0.0 2448 17672 pts/2 S 00:04 ftp 10.0.1.12,Lateral Movement,Valid Accounts
2019_T02_009,nationals-t2-corp-corp-wsus-01,Victim,"AddressFamily=ipv4 AddressFamilyId=2 PacketType=transport PacketTypeId=2 Direction=inbound Protocol=TCP ProtocolId=6 LocalAddress=10.0.1.12 LocalPort=21 RemoteHostName=kali06.vdi.dinobank.us RemoteAddress=10.0.254.206 RemotePort=55870 ProcessName=""c:\program files (x86)\filezilla server\filezilla server.exe"" UserName=""nt authority\system"" UserSid=s-1-5-18 UserId=0-0 HeaderSizeBytes=20 IPsecProtected=0 TransportHeaderSizeBytes=32",Lateral Movement,Valid Accounts
2019_T02_011,nationals-t2-vdi-kali01,Attacker,root 14585 1 0.0 00:00:00 0.0 7204 53748 pts/0 S 00:02 nmap -sP_-T4_-v_-oG_live_hosts_10.0.2.0/24,"Discovery, Collection","Network Service Scanning, Automated Collection"
2019_T02_012,nationals-t2-vdi-kali01,Attacker,nmap -sP -T4 -v -oG live_hosts 10.0.2.0/24,"Discovery, Collection","Network Service Scanning, Automated Collection"
2019_T02_013,nationals-t2-vdi-kali03,Attacker,root 21646 1 7.6 00:00:00 0.5 41672 86196 pts/0 S 00:08 nmap -sV_-sC_-oA_joseph_10.0.1.0/24,"Discovery, Collection","Network Service Scanning, Automated Collection"
2019_T02_014,nationals-t2-vdi-kali03,Attacker,nmap -sV -sC -oA joseph 10.0.1.0/24,"Discovery, Collection","Network Service Scanning, Automated Collection"
2019_T02_015,nationals-t2-vdi-kali06,Attacker,root 10356 1 0.0 00:00:00 0.0 2448 17672 pts/2 S 00:04 ftp 10.0.1.12,Lateral Movement,Valid Accounts
2019_T02_016,nationals-t2-corp-corp-wsus-01,Victim,"AddressFamily=ipv4 AddressFamilyId=2 PacketType=transport PacketTypeId=2 Direction=inbound Protocol=TCP ProtocolId=6 LocalAddress=10.0.1.12 LocalPort=21 RemoteHostName=kali06.vdi.dinobank.us RemoteAddress=10.0.254.206 RemotePort=55870 ProcessName=""c:\program files (x86)\filezilla server\filezilla server.exe"" UserName=""nt authority\system"" UserSid=s-1-5-18 UserId=0-0 HeaderSizeBytes=20 IPsecProtected=0 TransportHeaderSizeBytes=32",Lateral Movement,Valid Accounts
2019_T02_018,nationals-t2-vdi-kali03,Attacker,root 21646 1 7.6 00:00:00 0.5 41672 86196 pts/0 S 00:08 nmap -sV_-sC_-oA_joseph_10.0.1.0/24,"Discovery, Collection","Network Service Scanning, Automated Collection"
2019_T02_019,nationals-t2-vdi-kali03,Attacker,nmap -sV -sC -oA joseph 10.0.1.0/24,"Discovery, Collection","Network Service Scanning, Automated Collection"
2019_T02_020,nationals-t2-vdi-win03,Attacker,"{""endtime"":""2019-11-23T14:06:33.850274Z"",""timestamp"":""2019-11-23T14:06:31.744728Z"",""bytes"":12474,""src_mac"":""42:01:0A:00:FE:67"",""src_port"":33652,""bytes_in"":1039,""dest_ip"":""10.0.1.31"",""dest_mac"":""42:01:0A:00:FE:01"",""dest_port"":80,""bytes_out"":11435,""time_taken"":2105546,""transport"":""tcp"",""flow_id"":""621c8a22-c58c-4532-a762-8f41d12cfc22"",""src_ip"":""10.0.254.103"",""http_comment"":""HTTP/1.1 200 OK"",""http_content_length"":10572,""http_content_type"":""text/html; charset=UTF-8"",""cookie"":""DinoBook_session=rjcmnubbu9ckgl8663eta1jo06j1gpon; UseDC=master; UseCDNCache=false"",""form_data"":""wpName=Test&wpPassword=lolsecure&retype=lolsecure&email=nationals-2@dinobank.us&realname=Test&wpCreateaccount=Create your account&wpEditToken=+\\&title=Special:CreateAccount&authAction=create&force=&wpCreateaccountToken=f2b36dfff2af5f88ee821c9f9c57da725dd93cbb+\\"",""site"":""10.0.1.31"",""http_method"":""POST"",""http_referrer"":""http://10.0.1.31/index.php?title=Special:CreateAccount&returnto=Main+Page"",""server"":""Microsoft-IIS/10.0"",""status"":200,""uri_query"":""title=Special:CreateAccount&returnto=Main Page"",""uri_path"":""/index.php"",""http_user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"",""protocol_stack"":""ip:tcp:http""}","Discovery, Collection",Manual Search for Sensitive Information in Webpages
2019_T02_021,nationals-t2-corp-corp-web-01,Victim,"{""endtime"":""2019-11-23T14:06:34.475481Z"",""timestamp"":""2019-11-23T14:06:32.370217Z"",""bytes"":12474,""src_mac"":""42:01:0A:00:01:01"",""src_port"":33652,""bytes_in"":1039,""dest_ip"":""10.0.1.31"",""dest_mac"":""42:01:0A:00:01:1F"",""dest_port"":80,""bytes_out"":11435,""time_taken"":2105264,""transport"":""tcp"",""flow_id"":""23fbaea2-093c-40b7-9276-9a371b50910a"",""src_ip"":""10.0.254.103"",""http_comment"":""HTTP/1.1 200 OK"",""http_content_length"":10572,""http_content_type"":""text/html; charset=UTF-8"",""cookie"":""DinoBook_session=rjcmnubbu9ckgl8663eta1jo06j1gpon; UseDC=master; UseCDNCache=false"",""form_data"":""wpName=Test&wpPassword=lolsecure&retype=lolsecure&email=nationals-2@dinobank.us&realname=Test&wpCreateaccount=Create your account&wpEditToken=+\\&title=Special:CreateAccount&authAction=create&force=&wpCreateaccountToken=f2b36dfff2af5f88ee821c9f9c57da725dd93cbb+\\"",""site"":""10.0.1.31"",""http_method"":""POST"",""http_referrer"":""http://10.0.1.31/index.php?title=Special:CreateAccount&returnto=Main+Page"",""server"":""Microsoft-IIS/10.0"",""status"":200,""uri_query"":""title=Special:CreateAccount&returnto=Main Page"",""uri_path"":""/index.php"",""http_user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"",""protocol_stack"":""ip:tcp:http""}","Discovery, Collection",Manual Search for Sensitive Information in Webpages
2019_T02_022,nationals-t2-vdi-win03,Attacker,"{""endtime"":""2019-11-23T14:08:51.524223Z"",""timestamp"":""2019-11-23T14:08:51.135458Z"",""bytes"":14461,""src_mac"":""42:01:0A:00:FE:67"",""src_port"":33646,""bytes_in"":684,""dest_ip"":""10.0.1.31"",""dest_mac"":""42:01:0A:00:FE:01"",""dest_port"":80,""bytes_out"":13777,""time_taken"":388765,""transport"":""tcp"",""flow_id"":""b556b176-d6f0-4dbb-b2fd-0c800bb9789b"",""src_ip"":""10.0.254.103"",""http_comment"":""HTTP/1.1 200 OK"",""http_content_length"":13264,""http_content_type"":""text/html; charset=UTF-8"",""cookie"":""DinoBookUserName=Test; DinoBookPostEditRevision80=created; UseDC=master; UseCDNCache=false"",""form_data"":""title=Federal_Deposit_Insurance_Act"",""site"":""10.0.1.31"",""http_method"":""GET"",""http_referrer"":""http://10.0.1.31/index.php?title=Federal_Deposit_Insurance_Act&action=tinymceedit&redlink=1"",""server"":""Microsoft-IIS/10.0"",""status"":200,""uri_query"":""title=Federal_Deposit_Insurance_Act"",""uri_path"":""/index.php"",""http_user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"",""protocol_stack"":""ip:tcp:http""}","Discovery, Collection",Manual Search for Sensitive Information in Webpages
2019_T02_023,nationals-t2-corp-corp-web-01,Victim,"{""endtime"":""2019-11-23T14:08:52.149509Z"",""timestamp"":""2019-11-23T14:08:51.761067Z"",""bytes"":14461,""src_mac"":""42:01:0A:00:01:01"",""src_port"":33646,""bytes_in"":684,""dest_ip"":""10.0.1.31"",""dest_mac"":""42:01:0A:00:01:1F"",""dest_port"":80,""bytes_out"":13777,""time_taken"":388442,""transport"":""tcp"",""flow_id"":""44040c8a-ae49-4a48-9041-27e39730cc22"",""src_ip"":""10.0.254.103"",""http_comment"":""HTTP/1.1 200 OK"",""http_content_length"":13264,""http_content_type"":""text/html; charset=UTF-8"",""cookie"":""DinoBookUserName=Test; DinoBookPostEditRevision80=created; UseDC=master; UseCDNCache=false"",""form_data"":""title=Federal_Deposit_Insurance_Act"",""site"":""10.0.1.31"",""http_method"":""GET"",""http_referrer"":""http://10.0.1.31/index.php?title=Federal_Deposit_Insurance_Act&action=tinymceedit&redlink=1"",""server"":""Microsoft-IIS/10.0"",""status"":200,""uri_query"":""title=Federal_Deposit_Insurance_Act"",""uri_path"":""/index.php"",""http_user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"",""protocol_stack"":""ip:tcp:http""}","Discovery, Collection",Manual Search for Sensitive Information in Webpages
2019_T02_024,nationals-t2-vdi-win03,Attacker,"{""endtime"":""2019-11-23T18:58:25.925161Z"",""timestamp"":""2019-11-23T18:58:25.490613Z"",""bytes"":14960,""src_mac"":""42:01:0A:00:FE:67"",""src_port"":4974,""bytes_in"":551,""dest_ip"":""10.0.1.31"",""dest_mac"":""42:01:0A:00:FE:01"",""dest_port"":80,""bytes_out"":14409,""time_taken"":434683,""transport"":""tcp"",""flow_id"":""eac96022-0263-45ac-8282-68b67b17cc69"",""src_ip"":""10.0.254.103"",""http_comment"":""HTTP/1.1 200 OK"",""http_content_length"":14012,""http_content_type"":""text/html; charset=UTF-8"",""cookie"":""DinoBookUserName=Test"",""form_data"":""title=IT-Ops_Network-Infrastructure"",""site"":""10.0.1.31"",""http_method"":""GET"",""http_referrer"":""http://10.0.1.31/index.php?title=Portal:IT_Operations"",""server"":""Microsoft-IIS/10.0"",""status"":200,""uri_query"":""title=IT-Ops_Network-Infrastructure"",""uri_path"":""/index.php"",""http_user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"",""protocol_stack"":""ip:tcp:http""}","Discovery, Collection",Manual Search for Sensitive Information in Webpages
2019_T02_025,nationals-t2-corp-corp-web-01,Victim,"{""endtime"":""2019-11-23T18:58:26.564808Z"",""timestamp"":""2019-11-23T18:58:26.130421Z"",""bytes"":14960,""src_mac"":""42:01:0A:00:01:01"",""src_port"":4974,""bytes_in"":551,""dest_ip"":""10.0.1.31"",""dest_mac"":""42:01:0A:00:01:1F"",""dest_port"":80,""bytes_out"":14409,""time_taken"":434717,""transport"":""tcp"",""flow_id"":""81be26fd-1269-4c79-8d44-101980376b3b"",""src_ip"":""10.0.254.103"",""http_comment"":""HTTP/1.1 200 OK"",""http_content_length"":14012,""http_content_type"":""text/html; charset=UTF-8"",""cookie"":""DinoBookUserName=Test"",""form_data"":""title=IT-Ops_Network-Infrastructure"",""site"":""10.0.1.31"",""http_method"":""GET"",""http_referrer"":""http://10.0.1.31/index.php?title=Portal:IT_Operations"",""server"":""Microsoft-IIS/10.0"",""status"":200,""uri_query"":""title=IT-Ops_Network-Infrastructure"",""uri_path"":""/index.php"",""http_user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"",""protocol_stack"":""ip:tcp:http""}","Discovery, Collection",Manual Search for Sensitive Information in Webpages
2019_T02_026,nationals-t2-vdi-kali01,Attacker,root 14585 1 0.0 00:00:00 0.0 7204 53748 pts/0 S 00:02 nmap -sP_-T4_-v_-oG_live_hosts_10.0.2.0/24,"Discovery, Collection","Network Service Scanning, Automated Collection"
2019_T02_027,nationals-t2-vdi-kali01,Attacker,nmap -sP -T4 -v -oG live_hosts 10.0.2.0/24,"Discovery, Collection","Network Service Scanning, Automated Collection"
2019_T02_028,nationals-t2-vdi-kali01,Attacker,"{""endtime"":""2019-11-23T01:07:05.868010Z"",""timestamp"":""2019-11-23T01:07:05.858570Z"",""bytes"":585,""src_ip"":""10.0.254.201"",""src_mac"":""42:01:0A:00:FE:C9"",""src_port"":43002,""connection"":""10.0.2.101:22"",""client_rtt"":24,""client_rtt_packets"":2,""client_rtt_sum"":49,""ack_packets_in"":4,""bytes_in"":338,""data_packets_in"":0,""duplicate_packets_in"":0,""missing_packets_in"":0,""packets_in"":5,""app"":""ssh"",""server_rtt"":0,""server_rtt_packets"":0,""server_rtt_sum"":0,""dest_ip"":""10.0.2.101"",""dest_mac"":""42:01:0A:00:FE:01"",""dest_port"":22,""ack_packets_out"":2,""bytes_out"":247,""data_packets_out"":1,""duplicate_packets_out"":0,""missing_packets_out"":0,""packets_out"":3,""tcp_status"":0,""time_taken"":9464,""flow_id"":""d5b7b985-dd18-4612-82ad-0fc263cda974"",""protocol_stack"":""ip:tcp:ssh"",""initial_rtt"":204}",Lateral Movement,Remote Services
2019_T02_029,nationals-t2-bank-bankweb-01,Victim,"{""endtime"":""2019-11-23T01:07:05.867933Z"",""timestamp"":""2019-11-23T01:07:05.858553Z"",""bytes"":585,""src_ip"":""10.0.254.201"",""src_mac"":""42:01:0A:00:02:01"",""src_port"":43002,""connection"":""10.0.2.101:22"",""client_rtt"":167,""client_rtt_packets"":2,""client_rtt_sum"":334,""ack_packets_in"":4,""bytes_in"":338,""data_packets_in"":0,""duplicate_packets_in"":0,""missing_packets_in"":0,""packets_in"":5,""app"":""ssh"",""server_rtt"":0,""server_rtt_packets"":0,""server_rtt_sum"":0,""dest_ip"":""10.0.2.101"",""dest_mac"":""42:01:0A:00:02:65"",""dest_port"":22,""ack_packets_out"":2,""bytes_out"":247,""data_packets_out"":1,""duplicate_packets_out"":0,""missing_packets_out"":0,""packets_out"":3,""tcp_status"":0,""time_taken"":9547,""flow_id"":""12ddff50-2ec6-48c1-a85f-84018cb2ae0e"",""protocol_stack"":""ip:tcp:ssh"",""initial_rtt"":190}",Lateral Movement,Remote Services
2019_T02_030,nationals-t2-vdi-win05,Attacker,"{""endtime"":""2019-11-23T15:41:51.012794Z"",""timestamp"":""2019-11-23T15:41:50.925597Z"",""bytes"":5476,""src_ip"":""10.0.254.105"",""src_mac"":""42:01:0A:00:FE:69"",""src_port"":1414,""connection"":""10.0.2.101:22"",""client_rtt"":82,""client_rtt_packets"":1,""client_rtt_sum"":82,""ack_packets_in"":3,""bytes_in"":2811,""data_packets_in"":7,""duplicate_packets_in"":0,""missing_packets_in"":0,""packets_in"":11,""app"":""ssh"",""server_rtt"":14283,""server_rtt_packets"":3,""server_rtt_sum"":42851,""dest_ip"":""10.0.2.101"",""dest_mac"":""42:01:0A:00:FE:01"",""dest_port"":22,""ack_packets_out"":6,""bytes_out"":2665,""data_packets_out"":5,""duplicate_packets_out"":0,""missing_packets_out"":0,""packets_out"":11,""tcp_status"":0,""time_taken"":87279,""flow_id"":""286e43b5-2e38-4c49-9bcf-e0324558f6eb"",""protocol_stack"":""ip:tcp:ssh"",""initial_rtt"":1528}",Lateral Movement,Remote Services
2019_T02_031,nationals-t2-bank-bankweb-01,Victim,"{""endtime"":""2019-11-23T15:41:51.176833Z"",""timestamp"":""2019-11-23T15:41:51.090363Z"",""bytes"":5446,""src_ip"":""10.0.254.105"",""src_mac"":""42:01:0A:00:02:01"",""src_port"":1414,""connection"":""10.0.2.101:22"",""client_rtt"":770,""client_rtt_packets"":1,""client_rtt_sum"":770,""ack_packets_in"":3,""bytes_in"":2811,""data_packets_in"":7,""duplicate_packets_in"":0,""missing_packets_in"":0,""packets_in"":11,""app"":""ssh"",""server_rtt"":14145,""server_rtt_packets"":3,""server_rtt_sum"":42437,""dest_ip"":""10.0.2.101"",""dest_mac"":""42:01:0A:00:02:65"",""dest_port"":22,""ack_packets_out"":6,""bytes_out"":2635,""data_packets_out"":5,""duplicate_packets_out"":0,""missing_packets_out"":0,""packets_out"":11,""tcp_status"":0,""time_taken"":87240,""flow_id"":""3b4c22ee-240c-4222-b859-483c89bec741"",""protocol_stack"":""ip:tcp:ssh"",""initial_rtt"":829}",Lateral Movement,Remote Services
2019_T02_032,nationals-t2-vdi-kali02,Attacker,"{""endtime"":""2019-11-23T18:33:31.841822Z"",""timestamp"":""2019-11-23T18:33:31.823844Z"",""bytes"":3962,""src_ip"":""10.0.2.101"",""src_mac"":""42:01:0A:00:FE:01"",""src_port"":39138,""connection"":""10.0.254.202:22"",""client_rtt"":140,""client_rtt_packets"":2,""client_rtt_sum"":281,""ack_packets_in"":4,""bytes_in"":1985,""data_packets_in"":3,""duplicate_packets_in"":0,""missing_packets_in"":0,""packets_in"":8,""app"":""ssh"",""server_rtt"":23,""server_rtt_packets"":1,""server_rtt_sum"":23,""dest_ip"":""10.0.254.202"",""dest_mac"":""42:01:0A:00:FE:CA"",""dest_port"":22,""ack_packets_out"":3,""bytes_out"":1977,""data_packets_out"":3,""duplicate_packets_out"":0,""missing_packets_out"":0,""packets_out"":6,""tcp_status"":0,""time_taken"":18118,""flow_id"":""f070266e-6617-4577-87c2-54ffdc0f8c41"",""protocol_stack"":""ip:tcp:ssh"",""initial_rtt"":218}",Lateral Movement,Remote Services
2019_T02_033,nationals-t2-bank-bankweb-01,Victim,"{""endtime"":""2019-11-23T18:33:31.841844Z"",""timestamp"":""2019-11-23T18:33:31.823819Z"",""bytes"":3962,""src_ip"":""10.0.2.101"",""src_mac"":""42:01:0A:00:02:65"",""src_port"":39138,""connection"":""10.0.254.202:22"",""client_rtt"":35,""client_rtt_packets"":2,""client_rtt_sum"":70,""ack_packets_in"":4,""bytes_in"":1985,""data_packets_in"":3,""duplicate_packets_in"":0,""missing_packets_in"":0,""packets_in"":8,""app"":""ssh"",""server_rtt"":112,""server_rtt_packets"":1,""server_rtt_sum"":112,""dest_ip"":""10.0.254.202"",""dest_mac"":""42:01:0A:00:02:01"",""dest_port"":22,""ack_packets_out"":3,""bytes_out"":1977,""data_packets_out"":3,""duplicate_packets_out"":0,""missing_packets_out"":0,""packets_out"":6,""tcp_status"":0,""time_taken"":18060,""flow_id"":""b4d9b676-6c1a-4078-946a-e836ab77eb1b"",""protocol_stack"":""ip:tcp:ssh"",""initial_rtt"":266}",Lateral Movement,Remote Services
2019_T02_034,nationals-t2-vdi-ns01,Attacker,"{""endtime"":""2019-11-23T01:13:39.514390Z"",""timestamp"":""2019-11-23T01:13:39.514203Z"",""hostname"":[""ns01.dinobank.us""],""message_type"":[""QUERY"",""RESPONSE""],""name"":[""dinobank.us""],""query"":[""dinodanoliver.dinobank.us""],""query_type"":[""A""],""reply_code"":""NXDomain"",""reply_code_id"":3,""response_time"":187,""transaction_id"":56061,""ttl"":[60],""bytes"":142,""src_ip"":""10.0.254.101"",""src_mac"":""42:01:0A:00:FE:01"",""src_port"":50460,""bytes_in"":43,""dest_ip"":""10.0.254.10"",""dest_mac"":""42:01:0A:00:FE:0A"",""dest_port"":53,""bytes_out"":99,""time_taken"":187,""transport"":""udp"",""flow_id"":""1681387a-b409-4167-8dea-f6e6c0435136"",""protocol_stack"":""ip:udp:dns""}",Pre-Attack,Pre-Attack
2019_T02_035,nationals-t2-vdi-kali02,Attacker,root 11890 1 1.0 00:00:00 0.1 9164 55844 pts/1 S 00:01 vim dinodan_ssh_key,Pre-Attack,Pre-Attack
2019_T02_036,nationals-t2-vdi-kali01,Attacker,ssh -i dinodan_ssh_key 10.0.2.100,Lateral Movement,Valid Accounts
2019_T02_037,nationals-t2-vdi-kali01,Attacker,mv dinodan_ssh_key ssh_spray/,Pre-Attack,Pre-Attack
2019_T02_038,nationals-t2-vdi-kali01,Attacker,cd ssh_spray/,Pre-Attack,Pre-Attack
2019_T02_039,nationals-t2-vdi-kali01,Attacker,mv dinodan_ssh_key id_rsa,Pre-Attack,Pre-Attack
2019_T02_040,nationals-t2-vdi-kali01,Attacker,msfconsole,Pre-Attack,Pre-Attack
2019_T02_041,nationals-t2-vdi-kali01,Attacker,root 14585 1 0.0 00:00:00 0.0 7204 53748 pts/0 S 00:02 nmap -sP_-T4_-v_-oG_live_hosts_10.0.2.0/24,"Discovery, Collection","Network Service Scanning, Automated Collection"
2019_T02_042,nationals-t2-vdi-kali01,Attacker,nmap -sP -T4 -v -oG live_hosts 10.0.2.0/24,"Discovery, Collection","Network Service Scanning, Automated Collection"
2019_T02_043,nationals-t2-metro-metro-dc,Victim,"11/23/2019 04:22:26 PM LogName=Security SourceName=Microsoft Windows security auditing. EventCode=4688 EventType=0 Type=Information ComputerName=metro-dc.corp.dinobank.us TaskCategory=Process Creation OpCode=Info RecordNumber=276930 Keywords=Audit Success Message=A new process has been created. Creator Subject: Security ID: DINO\Administrator Account Name: Administrator Account Domain: DINO Logon ID: 0x1D0C56A Target Subject: Security ID: NULL SID Account Name: - Account Domain: - Logon ID: 0x0 Process Information: New Process ID: 0x159c New Process Name: C:\Windows\System32\mmc.exe Token Elevation Type: %%1936 Mandatory Label: Mandatory Label\High Mandatory Level Creator Process ID: 0x3f4 Creator Process Name: C:\Windows\explorer.exe Process Command Line: ""C:\Windows\system32\mmc.exe"" C:\Windows\system32\gpmc.msc",Collection,Data from Local System
